,mean_time,mean_score_test,mean_score_train
505,0.005346059799194336,0.8154335851172609,0.8491254286170324
506,0.008135795593261719,0.8655099998900507,0.9007158752960646
507,0.013506174087524414,0.9116538942214306,0.9311979077801444
508,0.023103952407836914,0.9124235394149963,0.940581157912697
509,0.04516784350077311,0.9124308693692208,0.9351111881658585
510,0.1380445957183838,0.8960136043950406,0.9284624642475144
511,0.26720062891642254,0.9069590585406795,0.9362835211084142
512,0.004296620686848958,0.7959084195519198,0.8076878622261118
513,0.0052653153737386065,0.8201412482179049,0.8674924367096155
514,0.007952054341634115,0.8881980407032358,0.9202552163312033
515,0.013286193211873373,0.9147819521867087,0.9386213071053651
516,0.023924509684244793,0.9139903171304695,0.949571795760888
517,0.04520312945048014,0.9155607598230548,0.9421483964356675
518,0.13284476598103842,0.9014872477121382,0.9401912975835996
519,0.271811564763387,0.9163468974136256,0.9507459633402866
520,0.0036094188690185547,0.7107013666699652,0.7208911931927634
521,0.005083878835042317,0.760730136740296,0.7818699352556658
522,0.007885297139485678,0.8021920228108176,0.8268212898597787
523,0.01292713483174642,0.8796018368865286,0.9046190651791431
524,0.022733052571614582,0.8960154368835966,0.9120429231635744
525,0.04426964124043783,0.8905491235207236,0.9093083969493657
526,0.1323840618133545,0.8772599165118214,0.8948363228740687
527,0.26361600557963055,0.888201705680348,0.9065702014614717
528,0.0036978721618652344,0.7771034219891297,0.7721298482571868
529,0.00560458501180013,0.7982191876211733,0.837399805895422
530,0.00846099853515625,0.8623672820163238,0.8792153074759618
531,0.012436151504516602,0.8975748846448454,0.9159566622084991
532,0.026161034901936848,0.9038291680868453,0.9222063526135319
533,0.04810500144958496,0.9014872477121382,0.919470909080902
534,0.13909554481506348,0.8842930075901676,0.9069586858129367
535,0.2775460084279378,0.8967997419856113,0.9159525342756027
536,0.004204511642456055,0.7778913920682565,0.7736920415288396
